timestamp,ap_id,device,rssi,ground_truth
2025-11-01T14:03:48.400582,AP-102,209df1994bef,-55,7
2025-11-01T14:03:48.400582,AP-102,9c332da7d2a0,-42,7
2025-11-01T14:03:48.400582,AP-102,1c30540fd06c,-75,7
2025-11-01T14:03:48.400582,AP-102,be188a856a6e,-60,7
2025-11-01T14:03:49.400582,AP-101,ad90824248a0,-47,8
2025-11-01T14:03:49.400582,AP-101,d305ba36c731,-45,8
2025-11-01T14:03:49.400582,AP-101,adf6d7293120,-46,8
2025-11-01T14:03:49.400582,AP-101,b2c49ba423c6,-36,8
2025-11-01T14:03:49.400582,AP-101,942d0da6e4fa,-69,8
2025-11-01T14:03:49.400582,AP-101,b815111b5d82,-67,8
2025-11-01T14:03:49.400582,AP-101,c76f34a85150,-77,8
2025-11-01T14:03:49.400582,AP-101,0e40a6d615a0,-68,8
2025-11-01T14:03:49.400582,AP-101,58dbf751fd8e,-63,8
2025-11-01T14:03:50.400582,AP-101,4d37aafc81ef,-49,9
2025-11-01T14:03:50.400582,AP-101,c59aef56cb14,-53,9
2025-11-01T14:03:50.400582,AP-101,70e4b559c3cb,-61,9
2025-11-01T14:03:50.400582,AP-101,517816017de9,-46,9
2025-11-01T14:03:50.400582,AP-101,1ad09a3eb8f5,-41,9
2025-11-01T14:03:50.400582,AP-101,b0a7dceebfa4,-74,9
2025-11-01T14:03:50.400582,AP-101,f8664d715a1a,-63,9
2025-11-01T14:03:50.400582,AP-101,97c454a1b3eb,-75,9
2025-11-01T14:03:50.400582,AP-101,1dcf8bcb6a2b,-76,9
2025-11-01T14:03:51.400582,AP-104,9ab13febde79,-36,14
2025-11-01T14:03:51.400582,AP-104,7ef2bab84541,-30,14
2025-11-01T14:03:51.400582,AP-104,13e45e1487b8,-46,14
2025-11-01T14:03:51.400582,AP-104,46690bbcb6ff,-46,14
2025-11-01T14:03:51.400582,AP-104,71d5e44e1254,-45,14
2025-11-01T14:03:51.400582,AP-104,ceea04fe3c2a,-50,14
2025-11-01T14:03:51.400582,AP-104,73df4aa172b4,-38,14
2025-11-01T14:03:51.400582,AP-104,7fe323f66e0c,-72,14
2025-11-01T14:03:51.400582,AP-104,7df301e9c162,-80,14
2025-11-01T14:03:51.400582,AP-104,59b62e1804c8,-77,14
2025-11-01T14:03:51.400582,AP-104,457fc65d685b,-61,14
2025-11-01T14:03:51.400582,AP-104,bd129a13f440,-62,14
2025-11-01T14:03:51.400582,AP-104,eb428b2ae736,-65,14
2025-11-01T14:03:51.400582,AP-104,17a970981154,-63,14
2025-11-01T14:03:51.400582,AP-104,c64a36e659c6,-70,14
2025-11-01T14:03:51.400582,AP-104,732394b76325,-62,14
2025-11-01T14:03:51.400582,AP-104,64c6a6fd547e,-60,14
2025-11-01T14:03:51.400582,AP-104,1edea8006a6b,-56,14
2025-11-01T14:03:51.400582,AP-104,b67943c570cf,-69,14
2025-11-01T14:03:52.400582,AP-101,174a135b9520,-40,10
2025-11-01T14:03:52.400582,AP-101,c0f668b5b5e7,-45,10
2025-11-01T14:03:52.400582,AP-101,a6a382a94e62,-45,10
2025-11-01T14:03:52.400582,AP-101,2eea0c577dfe,-51,10
2025-11-01T14:03:52.400582,AP-101,3dfac6c800c2,-50,10
2025-11-01T14:03:52.400582,AP-101,057d0f751201,-68,10
2025-11-01T14:03:52.400582,AP-101,cef8c2ab50db,-63,10
2025-11-01T14:03:52.400582,AP-101,8c5c1d2665ed,-65,10
2025-11-01T14:03:52.400582,AP-101,fe8b9a11aeaf,-62,10
2025-11-01T14:03:52.400582,AP-101,5850a3668417,-70,10
2025-11-01T14:03:52.400582,AP-101,498420929b20,-67,10
2025-11-01T14:03:52.400582,AP-101,4bdf46c56062,-69,10
2025-11-01T14:03:53.400582,AP-104,0e605e6dce18,-55,10
2025-11-01T14:03:53.400582,AP-104,ebafa9aa65ba,-45,10
2025-11-01T14:03:53.400582,AP-104,6f75b092253e,-49,10
2025-11-01T14:03:53.400582,AP-104,42130bbc0ec5,-41,10
2025-11-01T14:03:53.400582,AP-104,1724d801661c,-36,10
2025-11-01T14:03:53.400582,AP-104,b48b090b197a,-69,10
2025-11-01T14:03:53.400582,AP-104,5fbf73204004,-74,10
2025-11-01T14:03:53.400582,AP-104,2ebe513d6ae3,-80,10
2025-11-01T14:03:53.400582,AP-104,edcee96d8032,-59,10
2025-11-01T14:03:53.400582,AP-104,55bc62316e7e,-66,10
2025-11-01T14:03:53.400582,AP-104,55faf9a0b0c6,-61,10
2025-11-01T14:03:53.400582,AP-104,9b6880553a15,-81,10
2025-11-01T14:03:53.400582,AP-104,9ac50f3ac93f,-76,10
2025-11-01T14:03:53.400582,AP-104,11b3340fcdb5,-63,10
2025-11-01T14:03:53.400582,AP-104,3e0d710b54c3,-64,10
2025-11-01T14:03:54.400582,AP-103,59ec68af2bbd,-53,2
2025-11-01T14:03:54.400582,AP-103,d174ad41a2da,-64,2
2025-11-01T14:03:54.400582,AP-103,9b7c429e5a37,-75,2
2025-11-01T14:03:54.400582,AP-103,f61da01235d7,-67,2
2025-11-01T14:03:54.400582,AP-103,118a9519979c,-66,2
2025-11-01T14:03:54.400582,AP-103,107580d18a64,-73,2
2025-11-01T14:03:54.400582,AP-103,44adb02bdcd0,-70,2
2025-11-01T14:03:55.400582,AP-101,bc9e734660cc,-47,15
2025-11-01T14:03:55.400582,AP-101,33242905c578,-51,15
2025-11-01T14:03:55.400582,AP-101,7073d940e72e,-43,15
2025-11-01T14:03:55.400582,AP-101,6fd20759066c,-37,15
2025-11-01T14:03:55.400582,AP-101,1784e8ecffa5,-37,15
2025-11-01T14:03:55.400582,AP-101,884d02403e48,-44,15
2025-11-01T14:03:55.400582,AP-101,29e79cd4aefa,-44,15
2025-11-01T14:03:55.400582,AP-101,b3edbe4233f1,-55,15
2025-11-01T14:03:55.400582,AP-101,4fec89d8566f,-69,15
2025-11-01T14:03:55.400582,AP-101,2a605fa15fff,-61,15
2025-11-01T14:03:55.400582,AP-101,16bf0aad7930,-70,15
2025-11-01T14:03:55.400582,AP-101,331f9153e246,-69,15
2025-11-01T14:03:55.400582,AP-101,d1c6aaaa5852,-74,15
2025-11-01T14:03:56.400582,AP-103,1504c8fa0f19,-54,7
2025-11-01T14:03:56.400582,AP-103,ddb03b5d0403,-46,7
2025-11-01T14:03:56.400582,AP-103,4001d86b02bb,-48,7
2025-11-01T14:03:56.400582,AP-103,a10fbedceec5,-44,7
2025-11-01T14:03:56.400582,AP-103,719834999521,-68,7
2025-11-01T14:03:56.400582,AP-103,865356dca9bb,-62,7
2025-11-01T14:03:56.400582,AP-103,8894aa884824,-62,7
2025-11-01T14:03:56.400582,AP-103,3ffd7088deac,-71,7
2025-11-01T14:03:56.400582,AP-103,d082b53f576f,-73,7
2025-11-01T14:03:56.400582,AP-103,1db3750d7434,-72,7
2025-11-01T14:03:56.400582,AP-103,021be05f7594,-73,7
2025-11-01T14:03:56.400582,AP-103,e82dd43f43db,-62,7
2025-11-01T14:03:57.400582,AP-101,2b1238faa90c,-47,26
2025-11-01T14:03:57.400582,AP-101,f6637d899c85,-47,26
2025-11-01T14:03:57.400582,AP-101,a4da6a2aa365,-39,26
2025-11-01T14:03:57.400582,AP-101,d5d85b5bb4b1,-49,26
2025-11-01T14:03:57.400582,AP-101,5b7b605efc49,-32,26
2025-11-01T14:03:57.400582,AP-101,a06ab997b555,-44,26
2025-11-01T14:03:57.400582,AP-101,9869100b404f,-51,26
2025-11-01T14:03:57.400582,AP-101,9c159a9a5d38,-36,26
2025-11-01T14:03:57.400582,AP-101,0097d58091a2,-43,26
2025-11-01T14:03:57.400582,AP-101,8ce87fd78c65,-45,26
2025-11-01T14:03:57.400582,AP-101,b6dd6d30b010,-45,26
2025-11-01T14:03:57.400582,AP-101,80f5182043ce,-42,26
2025-11-01T14:03:57.400582,AP-101,fd3535b02c66,-42,26
2025-11-01T14:03:57.400582,AP-101,51cebf353050,-66,26
2025-11-01T14:03:57.400582,AP-101,75f7b0e0e3fc,-76,26
2025-11-01T14:03:57.400582,AP-101,b8744643267c,-79,26
2025-11-01T14:03:57.400582,AP-101,ee58cc23334f,-60,26
2025-11-01T14:03:57.400582,AP-101,91622b46dde4,-72,26
2025-11-01T14:03:57.400582,AP-101,cbbac56e794e,-68,26
2025-11-01T14:03:57.400582,AP-101,83a6a79941b5,-68,26
2025-11-01T14:03:57.400582,AP-101,ab27e7d36ab0,-67,26
2025-11-01T14:03:57.400582,AP-101,5deefcce0f92,-63,26
2025-11-01T14:03:57.400582,AP-101,e53e40ae9068,-60,26
2025-11-01T14:03:57.400582,AP-101,828775fc2490,-68,26
2025-11-01T14:03:57.400582,AP-101,1eac6addf958,-69,26
2025-11-01T14:03:57.400582,AP-101,3cff6718586d,-71,26
2025-11-01T14:03:57.400582,AP-101,4b11e21d2efc,-72,26
2025-11-01T14:03:57.400582,AP-101,313b2e79b60b,-56,26
2025-11-01T14:03:58.400582,AP-104,1c1f8524dc3c,-29,11
2025-11-01T14:03:58.400582,AP-104,8081b6fcc539,-45,11
2025-11-01T14:03:58.400582,AP-104,ba97f5de1e50,-44,11
2025-11-01T14:03:58.400582,AP-104,be134b1f46f1,-42,11
2025-11-01T14:03:58.400582,AP-104,ef506ffacd29,-42,11
2025-11-01T14:03:58.400582,AP-104,796bf01fe1fe,-44,11
2025-11-01T14:03:58.400582,AP-104,a19c72ca4500,-75,11
2025-11-01T14:03:58.400582,AP-104,bbb2b43995b4,-65,11
2025-11-01T14:03:58.400582,AP-104,c8b840dea9cb,-64,11
2025-11-01T14:03:58.400582,AP-104,05973245694d,-71,11
2025-11-01T14:03:58.400582,AP-104,1017a159e2bc,-76,11
2025-11-01T14:03:58.400582,AP-104,a1e14c932e75,-69,11
2025-11-01T14:03:58.400582,AP-104,811877cbe4ae,-73,11
2025-11-01T14:03:58.400582,AP-104,c6c669eb5dee,-64,11
2025-11-01T14:03:58.400582,AP-104,3404d6146a23,-77,11
2025-11-01T14:03:58.400582,AP-104,13c75dd886af,-76,11
2025-11-01T14:03:59.400582,AP-102,74949da2de10,-51,7
2025-11-01T14:03:59.400582,AP-102,939e11af51e5,-43,7
2025-11-01T14:03:59.400582,AP-102,f439babef1d9,-55,7
2025-11-01T14:03:59.400582,AP-102,30b7089dcde0,-49,7
2025-11-01T14:03:59.400582,AP-102,c15436378fc2,-71,7
2025-11-01T14:03:59.400582,AP-102,dc31a81d507a,-72,7
2025-11-01T14:04:00.400582,AP-101,83ebcd42faa1,-41,14
2025-11-01T14:04:00.400582,AP-101,6513eea22695,-47,14
2025-11-01T14:04:00.400582,AP-101,0540a5b1803f,-40,14
2025-11-01T14:04:00.400582,AP-101,becd1f66e1ae,-46,14
2025-11-01T14:04:00.400582,AP-101,40db4474fbc3,-50,14
2025-11-01T14:04:00.400582,AP-101,13aff1391f67,-36,14
2025-11-01T14:04:00.400582,AP-101,1bf6fb4ddb37,-51,14
2025-11-01T14:04:00.400582,AP-101,709fcd77fc62,-67,14
2025-11-01T14:04:00.400582,AP-101,6dbd4365844d,-70,14
2025-11-01T14:04:00.400582,AP-101,bfc50b6314f0,-72,14
2025-11-01T14:04:00.400582,AP-101,afa3cb21f8e1,-60,14
2025-11-01T14:04:00.400582,AP-101,1e36472dfdb4,-78,14
2025-11-01T14:04:00.400582,AP-101,5284fb6dbaed,-72,14
2025-11-01T14:04:01.400582,AP-103,c95ca2ed2b1a,-44,6
2025-11-01T14:04:01.400582,AP-103,e8d4a3ebac0f,-45,6
2025-11-01T14:04:01.400582,AP-103,75f45c85fd49,-36,6
2025-11-01T14:04:01.400582,AP-103,73633d537e94,-71,6
2025-11-01T14:04:01.400582,AP-103,e96d33b4192c,-70,6
2025-11-01T14:04:01.400582,AP-103,8d1dfebb3735,-73,6
2025-11-01T14:04:02.400582,AP-102,90a98ba8f8c4,-51,9
2025-11-01T14:04:02.400582,AP-102,215cb14c6179,-47,9
2025-11-01T14:04:02.400582,AP-102,0bde3c0f5cbd,-44,9
2025-11-01T14:04:02.400582,AP-102,30365279a0fc,-38,9
2025-11-01T14:04:02.400582,AP-102,9687a1db77a9,-49,9
2025-11-01T14:04:02.400582,AP-102,cf5d56889af6,-70,9
2025-11-01T14:04:02.400582,AP-102,6a809cb53e63,-65,9
2025-11-01T14:04:02.400582,AP-102,9c46afd587c9,-75,9
2025-11-01T14:04:02.400582,AP-102,ffb49ece99c6,-66,9
2025-11-01T14:04:02.400582,AP-102,77ca0f5fb355,-67,9
2025-11-01T14:04:02.400582,AP-102,8359513b1ba3,-62,9
2025-11-01T14:04:02.400582,AP-102,1784233f85de,-68,9
2025-11-01T14:04:02.400582,AP-102,6ccc249daf67,-79,9
2025-11-01T14:04:02.400582,AP-102,1f0238f0be27,-61,9
2025-11-01T14:04:03.400582,AP-101,4a93c14f3b7c,-41,10
2025-11-01T14:04:03.400582,AP-101,0abd2fbc5a39,-49,10
2025-11-01T14:04:03.400582,AP-101,38a63a061f9e,-41,10
2025-11-01T14:04:03.400582,AP-101,e2d02985e098,-48,10
2025-11-01T14:04:03.400582,AP-101,6aa85162057e,-43,10
2025-11-01T14:04:03.400582,AP-101,f37d8226d509,-59,10
2025-11-01T14:04:03.400582,AP-101,9c562c47a13f,-68,10
2025-11-01T14:04:03.400582,AP-101,7bf9362ee321,-74,10
2025-11-01T14:04:03.400582,AP-101,4077ac11c7bb,-78,10
2025-11-01T14:04:03.400582,AP-101,c358878c6b41,-75,10
2025-11-01T14:04:03.400582,AP-101,1241089713e5,-66,10
2025-11-01T14:04:03.400582,AP-101,0a5a1c6b19cc,-76,10
2025-11-01T14:04:03.400582,AP-101,9a6b2a9d0d40,-71,10
2025-11-01T14:04:03.400582,AP-101,b78f3cdb6132,-70,10
2025-11-01T14:04:04.400582,AP-103,d833064e25c5,-48,10
2025-11-01T14:04:04.400582,AP-103,586d5ed08b46,-52,10
2025-11-01T14:04:04.400582,AP-103,fea966f57fd1,-46,10
2025-11-01T14:04:04.400582,AP-103,be57904757a2,-43,10
2025-11-01T14:04:04.400582,AP-103,556fc0092e1b,-37,10
2025-11-01T14:04:04.400582,AP-103,443028fc542f,-66,10
2025-11-01T14:04:04.400582,AP-103,842c7fae25d3,-64,10
2025-11-01T14:04:05.400582,AP-101,97552de1e6b7,-38,17
2025-11-01T14:04:05.400582,AP-101,e321bbc01a02,-42,17
2025-11-01T14:04:05.400582,AP-101,414805fe47c0,-58,17
2025-11-01T14:04:05.400582,AP-101,9f330d377842,-42,17
2025-11-01T14:04:05.400582,AP-101,fdada798569a,-42,17
2025-11-01T14:04:05.400582,AP-101,2ba401f83cb8,-48,17
2025-11-01T14:04:05.400582,AP-101,0d450efc02da,-49,17
2025-11-01T14:04:05.400582,AP-101,34dae5892ff0,-40,17
2025-11-01T14:04:05.400582,AP-101,01cc82f0047d,-36,17
2025-11-01T14:04:05.400582,AP-101,08d58614fa1b,-65,17
2025-11-01T14:04:05.400582,AP-101,605ed76fdaa6,-64,17
2025-11-01T14:04:05.400582,AP-101,a343dabc06b8,-73,17
2025-11-01T14:04:05.400582,AP-101,1281c6027ade,-70,17
2025-11-01T14:04:05.400582,AP-101,8b93464fa3fb,-65,17
2025-11-01T14:04:05.400582,AP-101,3e46a1b4b1c9,-71,17
2025-11-01T14:04:05.400582,AP-101,f0c6acbfd9cf,-73,17
2025-11-01T14:04:05.400582,AP-101,de744f91b85f,-71,17
2025-11-01T14:04:05.400582,AP-101,c207292574bf,-73,17
2025-11-01T14:04:05.400582,AP-101,510800b7f28e,-70,17
2025-11-01T14:04:05.400582,AP-101,061493417343,-75,17
2025-11-01T14:04:05.400582,AP-101,f02ebd38a5e5,-66,17
2025-11-01T14:04:06.400582,AP-104,5b7cdb91aa3d,-40,10
2025-11-01T14:04:06.400582,AP-104,a1fbed58fbad,-34,10
2025-11-01T14:04:06.400582,AP-104,1075977112e4,-56,10
2025-11-01T14:04:06.400582,AP-104,d5e22bef7c74,-55,10
2025-11-01T14:04:06.400582,AP-104,9b54920dd12d,-48,10
2025-11-01T14:04:06.400582,AP-104,bf3ae84e828e,-71,10
2025-11-01T14:04:06.400582,AP-104,296833279a16,-68,10
2025-11-01T14:04:06.400582,AP-104,021f7c32aef4,-61,10
2025-11-01T14:04:07.400582,AP-101,7b27c8c5b7b8,-37,21
2025-11-01T14:04:07.400582,AP-101,e11aaaf63c64,-43,21
2025-11-01T14:04:07.400582,AP-101,25c4e76bbc40,-43,21
2025-11-01T14:04:07.400582,AP-101,52ab6132554c,-34,21
2025-11-01T14:04:07.400582,AP-101,b4d061bb6d18,-46,21
2025-11-01T14:04:07.400582,AP-101,675a12035878,-45,21
2025-11-01T14:04:07.400582,AP-101,313c513ad619,-43,21
2025-11-01T14:04:07.400582,AP-101,07ce8385d68e,-43,21
2025-11-01T14:04:07.400582,AP-101,277ad2076e8a,-39,21
2025-11-01T14:04:07.400582,AP-101,a7a30add0e62,-43,21
2025-11-01T14:04:07.400582,AP-101,6a16f2aee241,-42,21
2025-11-01T14:04:07.400582,AP-101,529e8e46b86f,-69,21
2025-11-01T14:04:07.400582,AP-101,23cc1df4e525,-69,21
2025-11-01T14:04:07.400582,AP-101,16a32a61b151,-65,21
2025-11-01T14:04:07.400582,AP-101,d5d66885bb2f,-66,21
2025-11-01T14:04:07.400582,AP-101,bf904114f480,-67,21
2025-11-01T14:04:07.400582,AP-101,16893ec5c66b,-74,21
2025-11-01T14:04:07.400582,AP-101,0e9c562ccfcc,-72,21
2025-11-01T14:04:07.400582,AP-101,6337166177d4,-75,21
2025-11-01T14:04:08.400582,AP-103,c452d18c561b,-34,2
2025-11-01T14:04:08.400582,AP-103,57d957644eb2,-64,2
2025-11-01T14:04:08.400582,AP-103,64149b6024b2,-78,2
2025-11-01T14:04:08.400582,AP-103,21f7b20bfbf0,-65,2
2025-11-01T14:04:08.400582,AP-103,af146d438226,-74,2
2025-11-01T14:04:08.400582,AP-103,3aec1da0cbe6,-62,2
2025-11-01T14:04:09.400582,AP-104,7d7d5cd65706,-72,0
2025-11-01T14:04:09.400582,AP-104,eee08f3051a8,-72,0
2025-11-01T14:04:09.400582,AP-104,8deb6986ab36,-74,0
2025-11-01T14:04:10.400582,AP-101,782dba9b3cd3,-52,22
2025-11-01T14:04:10.400582,AP-101,b2292fadc3dc,-49,22
2025-11-01T14:04:10.400582,AP-101,e02e48337611,-47,22
2025-11-01T14:04:10.400582,AP-101,7feef68aa603,-33,22
2025-11-01T14:04:10.400582,AP-101,8df8bada09fc,-49,22
2025-11-01T14:04:10.400582,AP-101,a6dd3e8de47c,-43,22
2025-11-01T14:04:10.400582,AP-101,582db583bc05,-47,22
2025-11-01T14:04:10.400582,AP-101,d97ccf503db6,-34,22
2025-11-01T14:04:10.400582,AP-101,6ecaef017263,-48,22
2025-11-01T14:04:10.400582,AP-101,0c740792f39f,-49,22
2025-11-01T14:04:10.400582,AP-101,250bde8f30c3,-44,22
2025-11-01T14:04:10.400582,AP-101,a67cec5da0b8,-69,22
2025-11-01T14:04:10.400582,AP-101,76991e95dd00,-86,22
2025-11-01T14:04:10.400582,AP-101,266684afb87e,-68,22
2025-11-01T14:04:10.400582,AP-101,78f26c98f3f8,-74,22
2025-11-01T14:04:10.400582,AP-101,d11f059d6578,-57,22
2025-11-01T14:04:10.400582,AP-101,1a105546374e,-73,22
2025-11-01T14:04:10.400582,AP-101,bfe2fc4f908d,-68,22
2025-11-01T14:04:10.400582,AP-101,4ed2dc2cdffd,-75,22
2025-11-01T14:04:10.400582,AP-101,3572a9ce0a36,-64,22
2025-11-01T14:04:10.400582,AP-101,035b9b793fe9,-71,22
2025-11-01T14:04:10.400582,AP-101,78e4205ac59f,-74,22
2025-11-01T14:04:10.400582,AP-101,38bea385ddad,-73,22
2025-11-01T14:04:11.400582,AP-104,713e8adacebb,-45,7
2025-11-01T14:04:11.400582,AP-104,c8d6327ccb2c,-49,7
2025-11-01T14:04:11.400582,AP-104,70e09f1f1b34,-54,7
2025-11-01T14:04:11.400582,AP-104,f08e91c4008e,-47,7
2025-11-01T14:04:11.400582,AP-104,f92a52a371a4,-73,7
2025-11-01T14:04:12.400582,AP-102,71f306cff253,-76,0
2025-11-01T14:04:13.400582,AP-104,e31bdee5ae59,-42,15
2025-11-01T14:04:13.400582,AP-104,3c1125071a4d,-46,15
2025-11-01T14:04:13.400582,AP-104,cfc44778c347,-38,15
2025-11-01T14:04:13.400582,AP-104,b9a616699557,-48,15
2025-11-01T14:04:13.400582,AP-104,0e68562594f8,-44,15
2025-11-01T14:04:13.400582,AP-104,a262d97d4c73,-44,15
2025-11-01T14:04:13.400582,AP-104,e82185d60b9a,-40,15
2025-11-01T14:04:13.400582,AP-104,47ab814d62e7,-52,15
2025-11-01T14:04:13.400582,AP-104,ba14197560d4,-78,15
2025-11-01T14:04:13.400582,AP-104,d51e3ad2d4fb,-69,15
2025-11-01T14:04:13.400582,AP-104,e1832145f1ce,-68,15
2025-11-01T14:04:13.400582,AP-104,d06eb9a0605f,-69,15
2025-11-01T14:04:13.400582,AP-104,ea2517db93f0,-70,15
2025-11-01T14:04:13.400582,AP-104,a65f2d4cbc71,-76,15
2025-11-01T14:04:14.400582,AP-104,7b872b4482cb,-34,12
2025-11-01T14:04:14.400582,AP-104,c861b75801d9,-48,12
2025-11-01T14:04:14.400582,AP-104,5968e09f6c86,-54,12
2025-11-01T14:04:14.400582,AP-104,134cb2ece6cf,-43,12
2025-11-01T14:04:14.400582,AP-104,dd2868b51f8a,-40,12
2025-11-01T14:04:14.400582,AP-104,aff1e8320827,-54,12
2025-11-01T14:04:14.400582,AP-104,b7814fe728fd,-74,12
2025-11-01T14:04:14.400582,AP-104,c3d7d47a33bb,-57,12
2025-11-01T14:04:14.400582,AP-104,80652110a166,-63,12
2025-11-01T14:04:14.400582,AP-104,eb7e4a05a002,-68,12
2025-11-01T14:04:14.400582,AP-104,b4a32c6a0994,-74,12
2025-11-01T14:04:15.400582,AP-101,6234d8c3a2c9,-35,16
2025-11-01T14:04:15.400582,AP-101,81257173ffc9,-59,16
2025-11-01T14:04:15.400582,AP-101,977b3c539f4d,-46,16
2025-11-01T14:04:15.400582,AP-101,36e6f4632e02,-42,16
2025-11-01T14:04:15.400582,AP-101,50e6cca09957,-43,16
2025-11-01T14:04:15.400582,AP-101,f20e3367e74c,-43,16
2025-11-01T14:04:15.400582,AP-101,bca693e9488b,-45,16
2025-11-01T14:04:15.400582,AP-101,41967d366c09,-48,16
2025-11-01T14:04:15.400582,AP-101,65878ada40bc,-68,16
2025-11-01T14:04:15.400582,AP-101,bb60dc04ca92,-74,16
2025-11-01T14:04:15.400582,AP-101,027d47070658,-64,16
2025-11-01T14:04:15.400582,AP-101,d126e8864b5c,-69,16
2025-11-01T14:04:15.400582,AP-101,8e631323720d,-64,16
2025-11-01T14:04:15.400582,AP-101,3403eb6ae2ca,-66,16
2025-11-01T14:04:15.400582,AP-101,4a86791af186,-63,16
2025-11-01T14:04:15.400582,AP-101,d89d30a65cb6,-76,16
2025-11-01T14:04:15.400582,AP-101,930881519762,-75,16
2025-11-01T14:04:15.400582,AP-101,a8e635db84b4,-65,16
2025-11-01T14:04:15.400582,AP-101,ba9cf042fac1,-72,16
2025-11-01T14:04:15.400582,AP-101,32eb638f4257,-52,16
2025-11-01T14:04:15.400582,AP-101,7f0592d6ce95,-75,16
2025-11-01T14:04:16.400582,AP-104,f0892ab4956b,-46,7
2025-11-01T14:04:16.400582,AP-104,75b3268b36b0,-43,7
2025-11-01T14:04:16.400582,AP-104,bc358df182ec,-41,7
2025-11-01T14:04:16.400582,AP-104,0a03bd5a51cc,-50,7
2025-11-01T14:04:16.400582,AP-104,e7fdc57eac2c,-67,7
2025-11-01T14:04:17.400582,AP-102,f5682920f4a9,-43,9
2025-11-01T14:04:17.400582,AP-102,61372a1d3fcb,-53,9
2025-11-01T14:04:17.400582,AP-102,70c99ec0964a,-47,9
2025-11-01T14:04:17.400582,AP-102,2993e0ecf083,-41,9
2025-11-01T14:04:17.400582,AP-102,353318d67a29,-47,9
2025-11-01T14:04:17.400582,AP-102,2ebe629e3c3d,-63,9
2025-11-01T14:04:17.400582,AP-102,1aaa8b587235,-67,9
2025-11-01T14:04:17.400582,AP-102,a6e17ac1741e,-71,9
2025-11-01T14:04:17.400582,AP-102,21d07a6e9174,-66,9
2025-11-01T14:04:17.400582,AP-102,6b61c51ead03,-70,9
2025-11-01T14:04:17.400582,AP-102,6ab719c0ea43,-74,9
2025-11-01T14:04:17.400582,AP-102,c79a2d2a0e08,-66,9
2025-11-01T14:04:17.400582,AP-102,9ea8cb7e22b9,-75,9
2025-11-01T14:04:18.400582,AP-101,e5cf16def495,-33,14
2025-11-01T14:04:18.400582,AP-101,f9f67a305df3,-36,14
2025-11-01T14:04:18.400582,AP-101,de58b0ecdcb3,-34,14
2025-11-01T14:04:18.400582,AP-101,d1a1b9ed1697,-40,14
2025-11-01T14:04:18.400582,AP-101,7afa591ea866,-48,14
2025-11-01T14:04:18.400582,AP-101,dccaeb8b5577,-39,14
2025-11-01T14:04:18.400582,AP-101,f7976439fe28,-53,14
2025-11-01T14:04:18.400582,AP-101,0fe7b65e8060,-64,14
2025-11-01T14:04:18.400582,AP-101,05c5c36a300a,-67,14
2025-11-01T14:04:18.400582,AP-101,58a4947bee71,-75,14
2025-11-01T14:04:18.400582,AP-101,1b30203aa133,-75,14
2025-11-01T14:04:18.400582,AP-101,7200d97f96d1,-63,14
2025-11-01T14:04:18.400582,AP-101,ec02559077a9,-66,14
2025-11-01T14:04:18.400582,AP-101,32f12aa58fe1,-71,14
2025-11-01T14:04:18.400582,AP-101,8effe5e858c0,-75,14
2025-11-01T14:04:18.400582,AP-101,099d9d03ed34,-57,14
2025-11-01T14:04:18.400582,AP-101,6ffdf917f4f8,-67,14
2025-11-01T14:04:18.400582,AP-101,b03ea2787866,-80,14
2025-11-01T14:04:18.400582,AP-101,08b2e6075e06,-80,14
2025-11-01T14:04:19.400582,AP-104,e010b7ca46df,-43,9
2025-11-01T14:04:19.400582,AP-104,9c63d00954bd,-33,9
2025-11-01T14:04:19.400582,AP-104,cad21bea2b3f,-60,9
2025-11-01T14:04:19.400582,AP-104,1aabe97932bd,-50,9
2025-11-01T14:04:19.400582,AP-104,fde694f96c2b,-48,9
2025-11-01T14:04:19.400582,AP-104,9a8eef6e6b15,-66,9
2025-11-01T14:04:19.400582,AP-104,26663295c011,-78,9
2025-11-01T14:04:19.400582,AP-104,7128f60a30d4,-68,9
2025-11-01T14:04:19.400582,AP-104,9d4e6a79f768,-62,9
2025-11-01T14:04:20.400582,AP-101,9775a52d29ab,-44,13
2025-11-01T14:04:20.400582,AP-101,0caf7aa534c0,-37,13
2025-11-01T14:04:20.400582,AP-101,26de2347eb85,-45,13
2025-11-01T14:04:20.400582,AP-101,ea8290670df5,-47,13
2025-11-01T14:04:20.400582,AP-101,14c1b30dbc73,-57,13
2025-11-01T14:04:20.400582,AP-101,3a99a611d0d4,-48,13
2025-11-01T14:04:20.400582,AP-101,154153146e6c,-55,13
2025-11-01T14:04:20.400582,AP-101,94c2ac586239,-65,13
2025-11-01T14:04:20.400582,AP-101,e8528e66f33f,-73,13
2025-11-01T14:04:20.400582,AP-101,6c2bbf041b2b,-64,13
2025-11-01T14:04:20.400582,AP-101,0142725bc0dd,-73,13
2025-11-01T14:04:20.400582,AP-101,c1e9fa2eb662,-70,13
2025-11-01T14:04:20.400582,AP-101,8560d07e7d62,-68,13
2025-11-01T14:04:20.400582,AP-101,6ccd18f94ee7,-69,13
2025-11-01T14:04:20.400582,AP-101,a4c31088d51e,-71,13
2025-11-01T14:04:21.400582,AP-104,2fa0a406171c,-45,16
2025-11-01T14:04:21.400582,AP-104,50c9bbcd0c8d,-51,16
